0	0.00031832262
1.09920826009029e-07	0.000318322731923247
2.19841652018058e-07	0.000318322864841349
3.29762478027087e-07	0.000318323018312544
4.28691221435213e-07	0.000318323172780248
5.27619964843339e-07	0.000318323342760498
6.26548708251465e-07	0.000318323527662703
9.23334938475842e-07	0.0003183241924329
1.22012116870022e-06	0.000318324968639588
1.5169073989246e-06	0.000318325848918596
1.78401500612654e-06	0.000318326721142566
2.05112261332848e-06	0.000318327667040861
2.31823022053042e-06	0.000318328681984514
3.11955304213624e-06	0.000318332209907935
3.92087586374206e-06	0.000318336205716677
4.72219868534788e-06	0.000318340619844377
9.30019603340943e-06	0.000318373556124072
1.3878193381471e-05	0.000318412488597782
1.84561907295325e-05	0.000318455731271719
3.25525074663954e-05	0.000318611545523044
4.66488242032584e-05	0.000318786532446769
6.07451409401213e-05	0.000318977577609064
7.85676438743362e-05	0.000319235672246371
9.63901468085512e-05	0.000319511443645622
0.000114212649742766	0.000319802776112633
0.000132035152676981	0.00032010705394605
0.000141798177482175	0.000320278477533697
0.000151561202287368	0.000320452608097739
0.000161324227092562	0.000320629137947347
0.000171087251897755	0.00032080783828752
0.000182686505967515	0.000321022753216315
0.000194285760037276	0.000321240320420061
0.000203632404821218	0.00032141740511911
0.00021297904960516	0.000321595857153366
0.000222325694389103	0.000321775457975082
0.000231672339173045	0.000321955990109164
0.000249870213530873	0.000322309286046108
0.000268068087888701	0.00032266422099008
0.000286265962246529	0.000323019894297557
0.000304463836604356	0.000323375582283671
0.000334453262664426	0.000323960100869895
0.000364442688724495	0.00032454127207158
0.000394432114784564	0.000325117699466071
0.000424421540844633	0.000325688362371636
0.000502450296971331	0.000327141153218517
0.000580479053098029	0.00032854558137314
0.000658507809224726	0.000329900128079029
0.000736536565351424	0.000331205789577957
0.000894265772457101	0.000333709391556272
0.00105199497956278	0.00033604813351358
0.00120972418666845	0.000338244906223944
0.00136745339377413	0.000340320729638775
0.00155768103557714	0.000342687032588409
0.00174790867738016	0.000344928868202478
0.00193813631918317	0.000347068010710896
0.00212836396098618	0.000349120998655763
0.00231859160278919	0.000351100327430267
0.00259728542751466	0.00035388735210901
0.00287597925224013	0.000356559734640134
0.0031546730769656	0.000359133409186768
0.00343336690169107	0.000361620050468808
0.00371206072641654	0.000364028267991159
0.00399075455114201	0.000366364377905932
0.00440391291157249	0.000369704969808814
0.00481707127200297	0.000372908702294575
0.00523022963243346	0.000375983970646355
0.00564338799286394	0.000378937721813386
0.00605654635329443	0.00038177584709524
0.00646970471372491	0.00038450337481728
0.00728283827132957	0.000389565591770315
0.00809597182893422	0.000394246990678406
0.00890910538653887	0.00039857501182494
0.00972223894414353	0.000402575293157665
0.0105353725017482	0.00040627136479936
0.0113485060593528	0.000409684670916911
0.0130103993865958	0.000415863471176649
0.0146722927138388	0.000421094909247324
0.0163341860410817	0.000425510796550236
0.0179960793683247	0.000429225387044335
0.0196579726955677	0.000432337052116243
0.0213198660228106	0.00043493063557907
0.0245035115427689	0.000438715164603675
0.0254586051987564	0.000439595984909804
0.0264136988547439	0.000440377640444022
0.0273687925107314	0.000441069014096584
0.0283238861667189	0.00044167797359386
0.0292789798227064	0.000442211771617473
0.0302340734786939	0.000442677202148855
